토지고유코드,소재지,데이터기준일
4161034021102700002,경기도 광주시 퇴촌면 광동리 270-2,2026-03-11
4161035025105470021,경기도 광주시 남종면 귀여리 547-21,2026-03-11
4161025027100170047,경기도 광주시 오포읍 양벌리 17-47,2026-03-11
4161035027100880000,경기도 광주시 남종면 수청리 88,2026-03-11
4161035027108970000,경기도 광주시 남종면 수청리 897,2026-03-11
4161034021103250001,경기도 광주시 퇴촌면 광동리 325-1,2026-03-11
4161035027200020006,경기도 광주시 남종면 수청리 산2-6,2026-03-11
4161035023200220001,경기도 광주시 남종면 이석리 산22-1,2026-03-11
4161035025200020014,경기도 광주시 남종면 귀여리 산2-14,2026-03-11
4161035024103550001,경기도 광주시 남종면 삼성리 355-1,2026-03-11
4161025329105140000,경기도 광주시 초월읍 지월리 514,2026-03-11
4161025329105150000,경기도 광주시 초월읍 지월리 515,2026-03-11
4161025329105130004,경기도 광주시 초월읍 지월리 513-4,2026-03-11
4161034030104040002,경기도 광주시 퇴촌면 정지리 404-2,2026-03-11
4161034030104020000,경기도 광주시 퇴촌면 정지리 402,2026-03-11
4161025329105130000,경기도 광주시 초월읍 지월리 513,2026-03-11
4161025329105110001,경기도 광주시 초월읍 지월리 511-1,2026-03-11
4161025329105120001,경기도 광주시 초월읍 지월리 512-1,2026-03-11
4161034030200070006,경기도 광주시 퇴촌면 정지리 산7-6,2026-03-11
4161035022100420001,경기도 광주시 남종면 금사리 42-1,2026-03-11
4161035025104870001,경기도 광주시 남종면 귀여리 487-1,2026-03-11
4161035025104870002,경기도 광주시 남종면 귀여리 487-2,2026-03-11
4161035022100420002,경기도 광주시 남종면 금사리 42-2,2026-03-11
4161035025101510000,경기도 광주시 남종면 귀여리 151,2026-03-11
4161035025101500000,경기도 광주시 남종면 귀여리 150,2026-03-11
4161035025101490000,경기도 광주시 남종면 귀여리 149,2026-03-11
4161035026107180000,경기도 광주시 남종면 검천리 718,2026-03-11
4167033026100910004,경기도 여주시 금사면 전북리 91-4,2026-03-11
4161035027200020001,경기도 광주시 남종면 수청리 산2-1,2026-03-11
4161035025101420000,경기도 광주시 남종면 귀여리 142,2026-03-11
4161035025101400000,경기도 광주시 남종면 귀여리 140,2026-03-11
4161035025200170000,경기도 광주시 남종면 귀여리 산17,2026-03-11
4161035023101730001,경기도 광주시 남종면 이석리 173-1,2026-03-11
4161034028200010001,경기도 광주시 퇴촌면 무수리 산1-1,2026-03-11
4161034027200030001,경기도 광주시 퇴촌면 도마리 산3-1,2026-03-11
4161035026200080000,경기도 광주시 남종면 검천리 산8,2026-03-11
4161035026107220000,경기도 광주시 남종면 검천리 722,2026-03-11
4167033026100910001,경기도 여주시 금사면 전북리 91-1,2026-03-11
4167033026100540014,경기도 여주시 금사면 전북리 54-14,2026-03-11
4167033026100540015,경기도 여주시 금사면 전북리 54-15,2026-03-11
4167033026100540001,경기도 여주시 금사면 전북리 54-1,2026-03-11
4167033021101540000,경기도 여주시 금사면 이포리 154,2026-03-11
4167034023104080000,경기도 여주시 능서면 왕대리 408,2026-03-11
4167034024101850000,경기도 여주시 능서면 백석리 185,2026-03-11
4167034024101800000,경기도 여주시 능서면 백석리 180,2026-03-11
4167031033103160001,경기도 여주시 점동면 도리 316-1,2026-03-11
4167032029100520006,경기도 여주시 흥천면 상백리 52-6,2026-03-11
4167032029100520010,경기도 여주시 흥천면 상백리 52-10,2026-03-11
4167035034105430018,경기도 여주시 대신면 천서리 543-18,2026-03-11
4167035034105550002,경기도 여주시 대신면 천서리 555-2,2026-03-11
4182032527101070014,경기도 가평군 청평면 삼회리 107-14,2026-03-11
4167035034105560000,경기도 여주시 대신면 천서리 556,2026-03-11
4167035035102940033,경기도 여주시 대신면 당남리 294-33,2026-03-11
4167035035102940034,경기도 여주시 대신면 당남리 294-34,2026-03-11
4167035034107020001,경기도 여주시 대신면 천서리 702-1,2026-03-11
4167035034107040000,경기도 여주시 대신면 천서리 704,2026-03-11
4167035034107000002,경기도 여주시 대신면 천서리 700-2,2026-03-11
4167035034107010001,경기도 여주시 대신면 천서리 701-1,2026-03-11
4167035034107000001,경기도 여주시 대신면 천서리 700-1,2026-03-11
4167035034106930001,경기도 여주시 대신면 천서리 693-1,2026-03-11
4167035034106910000,경기도 여주시 대신면 천서리 691,2026-03-11
4167035034107020005,경기도 여주시 대신면 천서리 702-5,2026-03-11
4167035034107030000,경기도 여주시 대신면 천서리 703,2026-03-11
4167035035103030001,경기도 여주시 대신면 당남리 303-1,2026-03-11
4167035034105430013,경기도 여주시 대신면 천서리 543-13,2026-03-11
4167035034105430017,경기도 여주시 대신면 천서리 543-17,2026-03-11
4167035034104850000,경기도 여주시 대신면 천서리 485,2026-03-11
4167035034200490002,경기도 여주시 대신면 천서리 산49-2,2026-03-11
4167035034200490001,경기도 여주시 대신면 천서리 산49-1,2026-03-11
4182032527200400000,경기도 가평군 청평면 삼회리 산40,2026-03-11
4182032527200400009,경기도 가평군 청평면 삼회리 산40-9,2026-03-11
4182032527200400017,경기도 가평군 청평면 삼회리 산40-17,2026-03-11
4182032527101900002,경기도 가평군 청평면 삼회리 190-2,2026-03-11
4182032527101820000,경기도 가평군 청평면 삼회리 182,2026-03-11
4182032527200400008,경기도 가평군 청평면 삼회리 산40-8,2026-03-11
4182032527200240009,경기도 가평군 청평면 삼회리 산24-9,2026-03-11
4182032527104320000,경기도 가평군 청평면 삼회리 432,2026-03-11
4182032527102920012,경기도 가평군 청평면 삼회리 292-12,2026-03-11
4182032527101070026,경기도 가평군 청평면 삼회리 107-26,2026-03-11
4182032527101070009,경기도 가평군 청평면 삼회리 107-9,2026-03-11
4182032527101070010,경기도 가평군 청평면 삼회리 107-10,2026-03-11
4182032527101070017,경기도 가평군 청평면 삼회리 107-17,2026-03-11
4182032527101070016,경기도 가평군 청평면 삼회리 107-16,2026-03-11
4182032527101070008,경기도 가평군 청평면 삼회리 107-8,2026-03-11
4182032527101070015,경기도 가평군 청평면 삼회리 107-15,2026-03-11
4182032527100940016,경기도 가평군 청평면 삼회리 94-16,2026-03-11
4182032527101920006,경기도 가평군 청평면 삼회리 192-6,2026-03-11
4182032527101920013,경기도 가평군 청평면 삼회리 192-13,2026-03-11
4182032527101920007,경기도 가평군 청평면 삼회리 192-7,2026-03-11
4182032527101920009,경기도 가평군 청평면 삼회리 192-9,2026-03-11
4182032527101070023,경기도 가평군 청평면 삼회리 107-23,2026-03-11
4182032527101070001,경기도 가평군 청평면 삼회리 107-1,2026-03-11
4182032527101070019,경기도 가평군 청평면 삼회리 107-19,2026-03-11
4182032527101890048,경기도 가평군 청평면 삼회리 189-48,2026-03-11
4182032527101890040,경기도 가평군 청평면 삼회리 189-40,2026-03-11
4182032527102760003,경기도 가평군 청평면 삼회리 276-3,2026-03-11
4182032527101060027,경기도 가평군 청평면 삼회리 106-27,2026-03-11
4182032527101920014,경기도 가평군 청평면 삼회리 192-14,2026-03-11
4182032527101070018,경기도 가평군 청평면 삼회리 107-18,2026-03-11
4182032527200240001,경기도 가평군 청평면 삼회리 산24-1,2026-03-11
4182032527102080014,경기도 가평군 청평면 삼회리 208-14,2026-03-11
4182032527104310002,경기도 가평군 청평면 삼회리 431-2,2026-03-11
4182032527101060032,경기도 가평군 청평면 삼회리 106-32,2026-03-11
4182032527101060041,경기도 가평군 청평면 삼회리 106-41,2026-03-11
4182032527101060040,경기도 가평군 청평면 삼회리 106-40,2026-03-11
4182032527101060012,경기도 가평군 청평면 삼회리 106-12,2026-03-11
4182032527101060026,경기도 가평군 청평면 삼회리 106-26,2026-03-11
4182032527101060030,경기도 가평군 청평면 삼회리 106-30,2026-03-11
4182032527101060019,경기도 가평군 청평면 삼회리 106-19,2026-03-11
4182032527101060039,경기도 가평군 청평면 삼회리 106-39,2026-03-11
4182032527101260001,경기도 가평군 청평면 삼회리 126-1,2026-03-11
4182032527101080010,경기도 가평군 청평면 삼회리 108-10,2026-03-11
4182032527101070011,경기도 가평군 청평면 삼회리 107-11,2026-03-11
4182032527101060038,경기도 가평군 청평면 삼회리 106-38,2026-03-11
4182032527101060037,경기도 가평군 청평면 삼회리 106-37,2026-03-11
4182032527101060042,경기도 가평군 청평면 삼회리 106-42,2026-03-11
4182032527101060015,경기도 가평군 청평면 삼회리 106-15,2026-03-11
4182032527101060016,경기도 가평군 청평면 삼회리 106-16,2026-03-11
4182032527101060009,경기도 가평군 청평면 삼회리 106-9,2026-03-11
4182032527101040011,경기도 가평군 청평면 삼회리 104-11,2026-03-11
4182032527101040014,경기도 가평군 청평면 삼회리 104-14,2026-03-11
4182032527101030003,경기도 가평군 청평면 삼회리 103-3,2026-03-11
4182032527101040012,경기도 가평군 청평면 삼회리 104-12,2026-03-11
4182032527101020013,경기도 가평군 청평면 삼회리 102-13,2026-03-11
4182032527101920012,경기도 가평군 청평면 삼회리 192-12,2026-03-11
4182032527101000013,경기도 가평군 청평면 삼회리 100-13,2026-03-11
4182032527101070004,경기도 가평군 청평면 삼회리 107-4,2026-03-11
4182032527101070007,경기도 가평군 청평면 삼회리 107-7,2026-03-11
4182032527101890008,경기도 가평군 청평면 삼회리 189-8,2026-03-11
4182032527101070002,경기도 가평군 청평면 삼회리 107-2,2026-03-11
4182032527101060035,경기도 가평군 청평면 삼회리 106-35,2026-03-11
4182032527102100001,경기도 가평군 청평면 삼회리 210-1,2026-03-11
4182032527103210006,경기도 가평군 청평면 삼회리 321-6,2026-03-11
4182032527102920005,경기도 가평군 청평면 삼회리 292-5,2026-03-11
4182032527102920011,경기도 가평군 청평면 삼회리 292-11,2026-03-11
4182032527101060020,경기도 가평군 청평면 삼회리 106-20,2026-03-11
4182032527101920008,경기도 가평군 청평면 삼회리 192-8,2026-03-11
4182032527101640000,경기도 가평군 청평면 삼회리 164,2026-03-11
4182032527101930032,경기도 가평군 청평면 삼회리 193-32,2026-03-11
4182032527101890038,경기도 가평군 청평면 삼회리 189-38,2026-03-11
4182032527101930005,경기도 가평군 청평면 삼회리 193-5,2026-03-11
4182032527101060018,경기도 가평군 청평면 삼회리 106-18,2026-03-11
4182032527101060003,경기도 가평군 청평면 삼회리 106-3,2026-03-11
4182032527101060023,경기도 가평군 청평면 삼회리 106-23,2026-03-11
4182032527101060024,경기도 가평군 청평면 삼회리 106-24,2026-03-11
4182032527101030001,경기도 가평군 청평면 삼회리 103-1,2026-03-11
4182032527101040008,경기도 가평군 청평면 삼회리 104-8,2026-03-11
4182032527101040013,경기도 가평군 청평면 삼회리 104-13,2026-03-11
4182032527101020006,경기도 가평군 청평면 삼회리 102-6,2026-03-11
4182032527101060014,경기도 가평군 청평면 삼회리 106-14,2026-03-11
4182032527101780001,경기도 가평군 청평면 삼회리 178-1,2026-03-11
4182032527103880012,경기도 가평군 청평면 삼회리 388-12,2026-03-11
4182032527103880001,경기도 가평군 청평면 삼회리 388-1,2026-03-11
4182032527101980004,경기도 가평군 청평면 삼회리 198-4,2026-03-11
4182032527101980018,경기도 가평군 청평면 삼회리 198-18,2026-03-11
4182032527101930023,경기도 가평군 청평면 삼회리 193-23,2026-03-11
4182032527101930024,경기도 가평군 청평면 삼회리 193-24,2026-03-11
4182032527101910011,경기도 가평군 청평면 삼회리 191-11,2026-03-11
4182032527104790014,경기도 가평군 청평면 삼회리 479-14,2026-03-11
4182032527104790020,경기도 가평군 청평면 삼회리 479-20,2026-03-11
4182032527101910010,경기도 가평군 청평면 삼회리 191-10,2026-03-11
4182032527101930039,경기도 가평군 청평면 삼회리 193-39,2026-03-11
4182032527101930021,경기도 가평군 청평면 삼회리 193-21,2026-03-11
4182032527101920000,경기도 가평군 청평면 삼회리 192,2026-03-11
4182032527101930036,경기도 가평군 청평면 삼회리 193-36,2026-03-11
4182032527101930018,경기도 가평군 청평면 삼회리 193-18,2026-03-11
4182032527101930034,경기도 가평군 청평면 삼회리 193-34,2026-03-11
4182032527101930033,경기도 가평군 청평면 삼회리 193-33,2026-03-11
4182032527101930020,경기도 가평군 청평면 삼회리 193-20,2026-03-11
4182032527101930003,경기도 가평군 청평면 삼회리 193-3,2026-03-11
4182032527101930025,경기도 가평군 청평면 삼회리 193-25,2026-03-11
4182032527101890005,경기도 가평군 청평면 삼회리 189-5,2026-03-11
4182032527101100008,경기도 가평군 청평면 삼회리 110-8,2026-03-11
4182032527101060021,경기도 가평군 청평면 삼회리 106-21,2026-03-11
4182032527101020009,경기도 가평군 청평면 삼회리 102-9,2026-03-11
4182032527101180004,경기도 가평군 청평면 삼회리 118-4,2026-03-11
4182032527101920002,경기도 가평군 청평면 삼회리 192-2,2026-03-11
4182032527101930028,경기도 가평군 청평면 삼회리 193-28,2026-03-11
4182032527101930017,경기도 가평군 청평면 삼회리 193-17,2026-03-11
4182032527101930038,경기도 가평군 청평면 삼회리 193-38,2026-03-11
4182032527101930035,경기도 가평군 청평면 삼회리 193-35,2026-03-11
4182032527101930016,경기도 가평군 청평면 삼회리 193-16,2026-03-11
4182032527101930037,경기도 가평군 청평면 삼회리 193-37,2026-03-11
4182032527101930019,경기도 가평군 청평면 삼회리 193-19,2026-03-11
4182032527101920003,경기도 가평군 청평면 삼회리 192-3,2026-03-11
4182032527101920004,경기도 가평군 청평면 삼회리 192-4,2026-03-11
4182032527101930001,경기도 가평군 청평면 삼회리 193-1,2026-03-11
4182032527101890003,경기도 가평군 청평면 삼회리 189-3,2026-03-11
4182032527101060017,경기도 가평군 청평면 삼회리 106-17,2026-03-11
4182032527101060036,경기도 가평군 청평면 삼회리 106-36,2026-03-11
